status,layer,multi_layer,partial_layer,lb,ub,norms,mask_fn,threshold,edit_acc,test_acc
success,9,True,True,-10.0,0.1,l1 l1n linf,lt,-5,0.1108,0.6661
success,-2,True,True,-100.0,0.1,l1,gt,0,0.1086,0.6619
success,-2,True,False,-0.1,1000.0,l1n linf,lt,-5,0.1444,0.7165
success,-5,True,True,-100.0,1.0,l1n linf,ge,0,0.1324,0.9316
success,-4,True,False,-10.0,100.0,linf,ge,0,0.1338,0.9178
success,4,True,True,-10.0,100.0,l1n,lt,-1,0.1928,0.9673
success,-2,True,True,-1.0,1.0,l1 l1n linf,ge,0,0.1378,0.7521
success,7,True,False,-100.0,100.0,l1 l1n linf,lt,0,0.165,0.911
success,-1,True,False,-100.0,10.0,l1 l1n,gt,5,0.1635,0.7793
success,8,True,False,-100.0,1.0,l1 linf,ge,0,0.165,0.911
success,-3,True,True,-100.0,10.0,l1 linf,gt,1,0.165,0.911
success,-3,True,True,-1.0,10.0,l1 linf,lt,-5,0.165,0.911
success,7,True,True,-1.0,1000.0,l1n,gt,0,0.1672,0.9218
success,-6,True,True,-1.0,1.0,l1 l1n linf,lt,-1,0.1607,0.9336
success,-1,False,False,-1.0,0.1,l1 linf,gt,5,0.1217,0.6389
success,5,True,True,-10.0,1000.0,linf,gt,5,0.144,0.5263
success,7,True,True,-10.0,100.0,l1 l1n,gt,1,0.1668,0.924
success,-1,True,True,-1.0,100.0,linf,ge,0,0.1525,0.758
success,-1,True,True,-1.0,0.1,l1n,gt,5,0.1217,0.6389
success,-1,True,True,-100.0,0.1,l1n linf,gt,1,0.1196,0.6537
success,-7,True,True,-1.0,100.0,l1 l1n,lt,0,0.1762,0.9697
success,-8,True,True,-100.0,0.1,linf,lt,-5,0.1574,0.9372
success,-10,True,False,-1000.0,100.0,l1n,lt,-1,0.1519,0.9499
success,-3,True,True,-100.0,0.1,l1 l1n,gt,0,0.1418,0.9675
success,-5,True,True,-10.0,1.0,l1 l1n,gt,1,0.153,0.9678
success,5,True,True,-100.0,0.1,l1 l1n,lt,-1,0.1568,0.9689
success,2,True,True,-1.0,1000.0,l1n,lt,-5,0.1519,0.9475
success,4,True,True,-100.0,0.1,l1 linf,lt,-1,0.1643,0.966
success,9,True,True,-100.0,0.1,l1n,lt,-1,0.1086,0.6619
success,5,True,False,-1000.0,0.1,l1 linf,gt,1,0.159,0.9689
success,-2,True,False,-10.0,100.0,linf,gt,5,0.1453,0.7838
success,-7,True,False,-1.0,100.0,l1,gt,5,0.1762,0.9697
success,-9,True,True,-1000.0,0.1,l1 l1n,gt,1,0.1961,0.9527
success,4,True,False,-1.0,10.0,l1,gt,0,0.1762,0.9697
success,7,True,False,-1000.0,1.0,l1n,lt,0,0.1668,0.924
success,-10,True,False,-100.0,0.1,l1 l1n linf,gt,0,0.1811,0.9514
success,8,True,True,-1000.0,0.1,l1n linf,le,0,0.1457,0.9567
success,-4,True,False,-100.0,100.0,l1 l1n linf,lt,-1,0.165,0.911
success,-4,True,False,-1.0,1.0,linf,lt,0,0.1332,0.9205
success,1,True,False,-100.0,10.0,l1n,lt,-5,0.1517,0.9499
success,6,True,True,-100.0,1000.0,l1n,gt,0,0.1581,0.9678
success,-4,True,True,-1000.0,1.0,linf,ge,0,0.1311,0.9438
success,-7,True,True,-1.0,10.0,l1 linf,ge,0,0.1819,0.9708
success,8,True,False,-1.0,1.0,l1,gt,5,0.1672,0.9218
success,-7,True,True,-10.0,1000.0,l1,lt,-1,0.1929,0.9673
success,4,True,False,-0.1,1000.0,l1,ge,0,0.1671,0.9452
success,-9,True,True,-1000.0,0.1,linf,le,0,0.1462,0.9154
success,-10,True,False,-0.1,100.0,l1,lt,0,0.132,0.8259
success,5,True,True,-10.0,100.0,l1n linf,ge,0,0.1324,0.9316
success,4,True,True,-1.0,10.0,linf,lt,0,0.1391,0.5756
success,6,True,True,-100.0,1.0,l1 linf,gt,5,0.154,0.9676
success,-4,True,True,-100.0,10.0,linf,gt,0,0.1329,0.937
success,5,True,False,-1000.0,1.0,l1 l1n linf,le,0,0.154,0.9676
success,-1,False,False,-1000.0,1000.0,l1n linf,lt,-5,0.1603,0.6877
success,8,True,False,-10.0,1.0,l1n,lt,-5,0.1668,0.924
success,-4,True,True,-10.0,1000.0,l1,lt,-1,0.1668,0.924
success,-10,True,False,-1000.0,100.0,l1n linf,ge,0,0.1674,0.9493
success,9,True,False,-100.0,1.0,l1 linf,le,0,0.1385,0.7494
success,-3,True,False,-100.0,0.1,l1n,lt,-1,0.1418,0.9675
success,4,True,True,-10.0,0.1,linf,gt,1,0.1592,0.9438
success,-8,True,True,-1.0,10.0,l1n,ge,0,0.1762,0.9697
success,2,True,True,-100.0,0.1,l1n linf,lt,-1,0.1635,0.9267
success,9,True,True,-10.0,0.1,l1 linf,gt,1,0.1108,0.6661
success,-6,True,True,-10.0,1.0,l1n,gt,5,0.153,0.9678
success,-7,True,True,-10.0,10.0,linf,lt,-5,0.1388,0.6662
success,2,True,True,-10.0,10.0,l1n,lt,-5,0.1518,0.9499
success,1,True,False,-1000.0,100.0,l1,le,0,0.1519,0.9499
success,6,True,False,-1000.0,100.0,linf,lt,-1,0.1364,0.4702
success,-7,True,False,-0.1,100.0,l1n,gt,0,0.1671,0.9452
success,-6,True,True,-1000.0,1.0,l1 linf,gt,1,0.154,0.9676
success,7,True,False,-100.0,100.0,l1n,lt,-1,0.1668,0.924
success,-8,True,False,-1000.0,10.0,l1 l1n,lt,0,0.1929,0.9673
success,4,True,True,-1.0,1000.0,l1 l1n,lt,0,0.1762,0.9697
success,6,True,False,-1000.0,100.0,l1n,lt,-1,0.1577,0.9678
success,-3,True,True,-100.0,1000.0,l1,lt,-1,0.1668,0.924
success,-10,True,True,-1000.0,10.0,l1n linf,ge,0,0.1672,0.9492
success,4,True,False,-1000.0,10.0,l1n linf,gt,1,0.1483,0.9672
success,-9,True,True,-1000.0,1.0,l1n,lt,-5,0.1696,0.9646
success,-2,True,True,-1.0,100.0,l1n,lt,-1,0.147,0.804
success,3,True,True,-100.0,100.0,l1n,lt,-5,0.1929,0.9673
success,2,True,True,-0.1,100.0,l1 linf,lt,-1,0.1336,0.8167
success,1,True,True,-1000.0,10.0,l1n linf,gt,5,0.1672,0.9492
success,-5,True,False,-10.0,0.1,l1n linf,lt,-5,0.1467,0.9558
success,8,True,False,-10.0,1000.0,l1 l1n,gt,5,0.1668,0.924
success,-7,True,True,-10.0,0.1,l1 linf,gt,1,0.1643,0.966
success,-4,True,False,-1.0,100.0,l1n,gt,5,0.1672,0.9218
success,3,True,True,-1000.0,10.0,l1,gt,0,0.1929,0.9673
success,-1,False,True,-1.0,100.0,l1 l1n linf,le,0,0.1942,0.8442
success,4,True,True,-0.1,100.0,l1n linf,gt,0,0.1323,0.9041
success,3,True,True,-1.0,100.0,l1 l1n,lt,-1,0.1762,0.9697
success,-4,True,True,-100.0,1000.0,l1n linf,gt,1,0.129,0.9079
success,4,True,True,-1.0,10.0,l1n,lt,-1,0.1762,0.9697
success,-2,True,True,-10.0,1000.0,linf,gt,5,0.146,0.7912
success,2,True,False,-1.0,100.0,l1 l1n,lt,-1,0.1519,0.9475
success,-2,True,False,-1.0,1000.0,linf,gt,1,0.1489,0.7834
success,-9,True,False,-100.0,100.0,linf,le,0,0.1559,0.5659
success,6,True,True,-100.0,1000.0,l1,gt,0,0.1581,0.9678
success,9,True,False,-1000.0,100.0,l1n,ge,0,0.1633,0.7779
success,3,True,True,-1000.0,1000.0,l1 l1n,le,0,0.1929,0.9673
success,-9,True,False,-10.0,10.0,l1n linf,lt,0,0.1672,0.9492
success,4,True,True,-10.0,100.0,l1n linf,le,0,0.1483,0.9672
success,-9,True,False,-100.0,1000.0,linf,lt,-5,0.1598,0.5502
success,-6,True,True,-1000.0,1.0,l1n linf,ge,0,0.1324,0.9316
success,9,True,True,-10.0,100.0,l1 l1n linf,lt,-5,0.1379,0.7518
success,7,True,True,-10.0,10.0,l1 linf,ge,0,0.165,0.911
success,-2,True,True,-1.0,100.0,l1n,lt,-5,0.147,0.804
success,4,True,True,-0.1,1000.0,linf,lt,-1,0.1338,0.7787
success,8,True,False,-10.0,0.1,l1n linf,lt,-1,0.1457,0.9567
success,-8,True,False,-1.0,1.0,l1,gt,1,0.1698,0.971
success,4,True,True,-100.0,0.1,l1n linf,lt,0,0.1507,0.9639
success,3,True,False,-100.0,0.1,l1n linf,lt,-1,0.1507,0.9639
success,-9,True,False,-1000.0,1000.0,l1n,lt,-1,0.1518,0.9499
success,8,True,True,-1000.0,0.1,l1 l1n linf,lt,0,0.1416,0.9675
success,-8,True,True,-1000.0,10.0,l1 l1n,le,0,0.1929,0.9673
success,9,True,False,-1.0,0.1,l1,lt,-1,0.1217,0.6389
success,-7,True,True,-100.0,10.0,l1 l1n,lt,-5,0.1929,0.9673
success,-9,True,False,-10.0,1.0,l1n linf,ge,0,0.1674,0.9493
success,6,True,False,-1.0,1.0,l1,lt,-1,0.1607,0.9336
success,-5,True,False,-10.0,100.0,l1 linf,le,0,0.1808,0.967
success,-4,True,True,-10.0,100.0,l1,ge,0,0.1668,0.924
success,6,True,True,-10.0,1.0,l1n,gt,5,0.153,0.9678
success,9,True,True,-10.0,100.0,l1n,lt,-5,0.1634,0.7786
success,8,True,False,-10.0,1.0,l1,gt,1,0.1668,0.924
success,-8,True,False,-0.1,100.0,linf,lt,-5,0.1329,0.7974
success,3,True,True,-1000.0,0.1,l1 linf,gt,1,0.1643,0.966
success,-6,True,True,-10.0,1.0,l1 l1n,lt,0,0.153,0.9678
success,-10,True,True,-100.0,100.0,l1 linf,gt,0,0.158,0.9506
success,8,True,True,-1.0,100.0,l1 l1n linf,ge,0,0.165,0.911
success,6,True,False,-1.0,100.0,l1n linf,lt,0,0.1324,0.9316
success,-7,True,True,-100.0,1.0,l1,gt,1,0.2019,0.9691
success,3,True,False,-1.0,1.0,linf,le,0,0.1386,0.6437
success,-4,True,False,-1000.0,0.1,l1 l1n linf,gt,1,0.1416,0.9675
success,9,True,False,-100.0,0.1,l1n linf,gt,1,0.1196,0.6537
success,-4,True,False,-1.0,10.0,l1,lt,0,0.1672,0.9218
success,-8,True,False,-100.0,10.0,l1 linf,gt,5,0.199,0.9686
success,-2,True,False,-1.0,10.0,linf,gt,1,0.1538,0.7792
success,-5,True,False,-1.0,10.0,l1n,gt,5,0.1582,0.9638
success,1,True,False,-100.0,10.0,l1,gt,5,0.1519,0.9499
success,7,True,False,-100.0,1.0,l1n,lt,0,0.1668,0.924
success,-3,True,True,-1.0,100.0,l1 l1n linf,lt,0,0.165,0.911
success,-3,True,False,-1.0,10.0,l1,gt,0,0.1672,0.9218
success,-1,True,False,-100.0,100.0,linf,lt,-1,0.1507,0.8043
success,-5,True,True,-1.0,100.0,l1,gt,1,0.1582,0.9638
success,-1,True,True,-100.0,1000.0,linf,gt,5,0.1564,0.7869
success,-2,True,False,-100.0,10.0,l1n,gt,1,0.1635,0.7781
success,-8,True,True,-0.1,100.0,l1n linf,gt,5,0.1323,0.9041
success,-6,True,False,-1000.0,10.0,l1n,ge,0,0.1582,0.9678
success,9,True,False,-0.1,10.0,linf,gt,1,0.1515,0.7871
success,8,True,False,-1.0,0.1,l1n linf,gt,0,0.1457,0.9567
success,-7,True,False,-10.0,100.0,l1 linf,gt,0,0.199,0.9686
success,4,True,False,-0.1,100.0,l1 linf,lt,-5,0.169,0.9463
success,-4,True,True,-1000.0,0.1,l1 linf,lt,0,0.1416,0.9675
success,-5,True,True,-1000.0,1.0,l1n linf,gt,5,0.1324,0.9316
success,-1,False,False,-1000.0,1.0,l1 l1n linf,le,0,0.1385,0.7493
success,-1,True,False,-1.0,1.0,l1,lt,-5,0.148,0.8051
success,9,True,False,-1000.0,100.0,linf,lt,-5,0.1429,0.7954
success,-8,True,True,-1000.0,0.1,l1n linf,lt,-5,0.1507,0.9639
success,-4,True,True,-1.0,10.0,l1n,gt,1,0.1672,0.9218
success,6,True,True,-1.0,1.0,l1n,lt,-5,0.1607,0.9336
success,-4,True,True,-10.0,1.0,linf,lt,0,0.1348,0.9471
success,-5,True,False,-10.0,1.0,l1 l1n linf,gt,1,0.154,0.9676
success,4,True,True,-1.0,10.0,l1 l1n linf,lt,-1,0.1819,0.9708
success,9,True,False,-0.1,1000.0,l1n linf,lt,0,0.1444,0.7165
success,7,True,False,-10.0,1.0,l1 l1n,gt,5,0.1668,0.924
success,-9,True,False,-1.0,10.0,l1n linf,gt,1,0.1672,0.9493
success,2,True,True,-10.0,100.0,l1n linf,lt,-1,0.1672,0.9492
success,-7,True,True,-1000.0,1.0,l1 linf,lt,0,0.1808,0.9694
success,7,True,True,-10.0,10.0,l1n,lt,-5,0.1668,0.924
success,-5,True,False,-100.0,1000.0,linf,lt,-1,0.1406,0.5554
success,-2,True,False,-1.0,1.0,l1,lt,-5,0.148,0.8051
success,-6,True,True,-10.0,10.0,l1 linf,gt,0,0.1808,0.967
success,3,True,True,-10.0,0.1,l1 linf,gt,5,0.1643,0.966
success,-10,True,True,-1.0,100.0,l1,gt,0,0.1519,0.9475
success,3,True,True,-100.0,10.0,l1 linf,ge,0,0.199,0.9686
success,-2,True,False,-10.0,0.1,l1 linf,lt,-5,0.1108,0.6661
success,-3,True,False,-1000.0,100.0,l1n,lt,-5,0.1668,0.924
success,-8,True,False,-0.1,10.0,linf,gt,5,0.136,0.7949
success,1,True,True,-1000.0,1000.0,l1,gt,1,0.1519,0.9499
success,-1,False,False,-1000.0,0.1,l1n,ge,0,0.1086,0.6619
success,7,True,False,-1.0,1000.0,l1 l1n linf,lt,0,0.165,0.911
success,3,True,False,-100.0,1.0,linf,gt,1,0.1355,0.7756
success,2,True,True,-100.0,1000.0,l1n,gt,5,0.1519,0.9499
success,1,True,False,-10.0,0.1,l1 l1n,le,0,0.1961,0.9527
success,-4,True,True,-1000.0,1000.0,l1 l1n,lt,-5,0.1668,0.924
success,8,True,False,-1.0,0.1,l1,lt,-5,0.1392,0.9641
success,-9,True,False,-10.0,100.0,l1 l1n,lt,-1,0.1519,0.9499
success,-1,False,False,-1.0,100.0,l1 linf,lt,-1,0.1376,0.7523
success,-5,True,True,-10.0,10.0,l1,ge,0,0.1571,0.9678
success,-4,True,False,-1000.0,0.1,l1n,le,0,0.1418,0.9675
success,2,True,True,-1.0,1000.0,linf,le,0,0.1541,0.4435
success,-1,True,False,-10.0,1000.0,l1,gt,5,0.1644,0.7776
success,7,True,False,-10.0,1.0,linf,lt,-1,0.1348,0.9471
success,-5,True,False,-10.0,10.0,l1,lt,0,0.1571,0.9678
success,1,True,False,-100.0,1000.0,linf,lt,-1,0.1598,0.5502
success,-1,True,True,-1.0,1000.0,l1 linf,lt,-5,0.1377,0.7521
success,5,True,False,-1000.0,100.0,l1 l1n,gt,1,0.1582,0.9678
success,6,True,False,-10.0,10.0,l1 l1n,ge,0,0.157,0.9678
success,-7,True,True,-1.0,100.0,l1,ge,0,0.1762,0.9697
success,-2,True,False,-1000.0,1.0,l1 l1n linf,ge,0,0.1385,0.7493
success,-1,False,False,-0.1,1.0,l1 l1n,lt,-1,0.1096,0.7846
success,9,True,False,-10.0,100.0,l1 linf,lt,-5,0.1378,0.7521
success,-1,False,True,-0.1,10.0,l1 l1n linf,le,0,0.1977,0.8859
success,7,True,False,-10.0,1000.0,linf,lt,-5,0.1322,0.9433
success,8,True,True,-100.0,1000.0,linf,gt,0,0.1323,0.9273
success,-2,True,False,-0.1,1.0,l1n,lt,-5,0.1095,0.7847
success,4,True,False,-100.0,0.1,l1,gt,1,0.1641,0.967
success,-1,False,False,-0.1,1000.0,l1,lt,-1,0.2,0.8234
success,-7,True,True,-10.0,10.0,linf,lt,0,0.1388,0.6662
success,1,True,False,-1000.0,0.1,l1n,lt,-5,0.1966,0.9529
success,1,True,False,-1.0,10.0,l1,ge,0,0.1519,0.9475
success,-9,True,True,-1.0,1.0,l1n linf,lt,-5,0.1672,0.9493
success,-3,True,True,-1.0,1.0,l1,lt,0,0.1672,0.9218
success,-9,True,False,-1000.0,1000.0,linf,lt,0,0.1541,0.5232
success,1,True,False,-10.0,1.0,l1n,lt,-1,0.1696,0.9646
success,5,True,True,-1.0,1000.0,linf,gt,1,0.1305,0.3898
success,-2,True,False,-1000.0,100.0,l1,gt,1,0.1633,0.7784
success,4,True,False,-0.1,10.0,l1n linf,lt,0,0.1323,0.9041
success,9,True,False,-1000.0,10.0,l1n linf,lt,-1,0.1603,0.6877
success,-8,True,False,-1.0,10.0,l1n linf,lt,-1,0.1483,0.9672
success,5,True,True,-10.0,1.0,l1 l1n linf,gt,1,0.154,0.9676
success,-2,True,False,-0.1,1000.0,l1 l1n,lt,-5,0.2001,0.8234
success,-6,True,True,-10.0,100.0,l1 l1n,gt,1,0.1581,0.9678
success,1,True,True,-10.0,0.1,l1 l1n,ge,0,0.1961,0.9527
success,1,True,False,-1000.0,1000.0,l1n linf,gt,0,0.1673,0.9493
success,-6,True,True,-1000.0,100.0,l1 l1n,gt,1,0.1582,0.9678
success,-8,True,False,-1000.0,1000.0,l1n,lt,0,0.1926,0.9673
success,-6,True,True,-1.0,100.0,l1n,gt,5,0.1582,0.9638
success,-7,True,True,-1000.0,100.0,linf,lt,0,0.138,0.6045
success,2,True,False,-10.0,100.0,linf,ge,0,0.1539,0.523
success,-7,True,True,-100.0,0.1,l1n,ge,0,0.1641,0.967
success,-1,True,True,-1000.0,100.0,l1 l1n,lt,-1,0.1633,0.7772
success,-5,True,False,-1000.0,10.0,l1,lt,-5,0.1581,0.9678
success,7,True,True,-1000.0,1.0,l1n,gt,0,0.1668,0.924
success,9,True,True,-10.0,1000.0,l1 l1n linf,lt,-5,0.1378,0.7521
success,8,True,False,-1000.0,1000.0,l1 l1n linf,gt,0,0.165,0.911
success,-7,True,False,-10.0,1000.0,l1n,lt,0,0.1929,0.9673
success,-8,True,False,-10.0,100.0,l1,gt,5,0.1929,0.9673
success,-1,True,False,-10.0,1.0,l1 l1n linf,gt,5,0.1383,0.7508
success,-10,True,False,-1000.0,1000.0,l1 l1n linf,gt,1,0.158,0.9506
success,8,True,True,-100.0,1000.0,l1n,lt,0,0.1668,0.924
success,8,True,True,-10.0,1000.0,l1 l1n linf,ge,0,0.165,0.911
success,-10,True,False,-100.0,0.1,l1 l1n,le,0,0.1961,0.9527
success,2,True,True,-1.0,1000.0,l1 l1n,ge,0,0.1519,0.9475
success,6,True,False,-100.0,1.0,l1n,ge,0,0.153,0.9678
success,-4,True,True,-1.0,1000.0,l1 l1n linf,lt,0,0.165,0.911
success,-4,True,False,-10.0,1.0,l1n linf,lt,-5,0.129,0.9078
success,-4,True,True,-10.0,0.1,linf,le,0,0.1416,0.9597
success,-9,True,False,-1.0,1.0,l1n linf,lt,-1,0.1672,0.9493
success,-6,True,True,-1000.0,1.0,l1 l1n linf,le,0,0.154,0.9676
success,5,True,False,-10.0,10.0,l1 linf,lt,-1,0.1808,0.967
success,-7,True,True,-1000.0,10.0,l1n,gt,0,0.1929,0.9673
success,-1,False,False,-0.1,10.0,linf,lt,-1,0.1515,0.7871
success,2,True,False,-10.0,1000.0,l1,le,0,0.1519,0.9499
success,-1,True,True,-10.0,10.0,l1n linf,gt,1,0.1603,0.6877
success,-5,True,False,-100.0,1000.0,l1 l1n linf,gt,1,0.1808,0.967
success,-1,True,True,-0.1,1.0,l1n linf,gt,1,0.1444,0.7165
success,1,True,False,-100.0,100.0,l1,lt,0,0.1519,0.9499
success,-1,True,False,-0.1,10.0,l1 l1n linf,le,0,0.1107,0.7815
success,6,True,True,-1000.0,0.1,linf,gt,5,0.1519,0.967
success,-8,True,False,-0.1,10.0,linf,lt,-5,0.136,0.7949
success,6,True,False,-100.0,10.0,l1 l1n linf,ge,0,0.1808,0.967
success,-8,True,False,-0.1,100.0,linf,ge,0,0.1329,0.7974
success,4,True,True,-10.0,1.0,linf,ge,0,0.1389,0.7331
success,-6,True,True,-1000.0,1000.0,linf,gt,5,0.1395,0.5449
success,6,True,False,-100.0,1.0,l1n,lt,-1,0.153,0.9678
success,-2,True,False,-1000.0,100.0,l1 l1n,lt,0,0.1633,0.7772
success,4,True,True,-10.0,1000.0,l1,gt,1,0.1929,0.9673
success,1,True,True,-10.0,1.0,l1 l1n,lt,-5,0.1696,0.9646
success,-2,True,True,-100.0,1000.0,linf,gt,1,0.1564,0.7869
success,-7,True,True,-100.0,1.0,linf,lt,-5,0.1355,0.7756
success,-10,True,False,-10.0,1.0,linf,lt,0,0.1538,0.5698
success,-1,True,True,-1.0,1.0,l1,ge,0,0.148,0.8051
success,4,True,False,-1.0,1.0,l1n linf,ge,0,0.1483,0.9672
success,6,True,False,-1.0,100.0,l1 l1n linf,lt,0,0.1558,0.9633
success,-2,True,False,-1000.0,1000.0,linf,le,0,0.156,0.7878
success,-2,True,False,-0.1,1000.0,l1n,gt,1,0.2,0.8234
success,-1,False,False,-1.0,10.0,l1 l1n,ge,0,0.1471,0.8035
success,-8,True,True,-100.0,0.1,l1 l1n,gt,0,0.1641,0.967
success,-6,True,False,-1.0,10.0,l1 l1n linf,lt,-1,0.1558,0.9633
success,9,True,False,-1.0,0.1,l1,ge,0,0.1217,0.6389
success,-2,True,False,-100.0,1000.0,l1 l1n linf,ge,0,0.1381,0.7517
success,7,True,True,-1000.0,100.0,l1n linf,lt,0,0.129,0.9079
success,5,True,True,-100.0,1.0,l1 l1n linf,lt,0,0.154,0.9676
success,-1,False,True,-100.0,1000.0,linf,ge,0,0.1446,0.4711
success,-1,False,False,-1.0,1000.0,l1 l1n linf,lt,-1,0.1377,0.7521
success,4,True,False,-1000.0,0.1,l1n linf,le,0,0.1507,0.9639
success,4,True,False,-1.0,100.0,l1 linf,lt,-5,0.1819,0.9708
success,-3,True,False,-10.0,1000.0,l1n linf,lt,-5,0.129,0.9079
success,-1,True,True,-100.0,100.0,l1 l1n,gt,1,0.1634,0.7793
success,5,True,False,-1000.0,100.0,l1n linf,gt,5,0.1324,0.9316
success,3,True,True,-1.0,100.0,linf,gt,0,0.1418,0.5829
success,-3,True,False,-10.0,0.1,l1 linf,lt,0,0.1416,0.9675
success,-10,True,False,-0.1,100.0,l1,lt,-1,0.132,0.8259
success,-3,True,False,-10.0,0.1,l1n linf,gt,5,0.1457,0.9567
success,9,True,True,-1000.0,1000.0,l1n,gt,0,0.1633,0.7795
success,4,True,False,-0.1,1000.0,l1 linf,gt,1,0.169,0.9463
success,8,True,True,-1000.0,100.0,l1 l1n linf,lt,-1,0.165,0.911
success,-9,True,False,-1.0,1000.0,l1,lt,0,0.1519,0.9475
success,-9,True,False,-10.0,100.0,l1 linf,le,0,0.158,0.9506
success,-7,True,True,-100.0,1.0,linf,gt,5,0.1355,0.7756
success,-2,True,True,-0.1,100.0,l1n,lt,-5,0.2001,0.8234
success,1,True,False,-1000.0,100.0,l1n,lt,-5,0.1519,0.9499
success,1,True,False,-10.0,1.0,l1n linf,lt,0,0.1674,0.9493
success,-4,True,True,-10.0,100.0,l1n linf,lt,-1,0.129,0.9076
success,4,True,False,-10.0,1000.0,l1,gt,1,0.1929,0.9673
success,6,True,False,-10.0,10.0,l1 l1n linf,lt,0,0.1808,0.967
success,4,True,False,-1.0,100.0,l1 linf,lt,0,0.1819,0.9708
success,9,True,True,-1.0,1000.0,l1,lt,0,0.1468,0.804
success,-1,False,True,-1000.0,100.0,linf,lt,0,0.1316,0.6434
success,-9,True,True,-100.0,100.0,linf,lt,-5,0.1559,0.5659
success,-7,True,True,-10.0,0.1,linf,ge,0,0.1592,0.9438
success,-3,True,True,-10.0,10.0,l1 l1n,lt,-5,0.1668,0.924
success,-10,True,False,-1000.0,10.0,l1 l1n,le,0,0.1519,0.9499
success,-4,True,True,-10.0,1000.0,l1,lt,-5,0.1668,0.924
success,-1,True,True,-1000.0,100.0,linf,ge,0,0.1429,0.7954
success,1,True,True,-10.0,100.0,l1,lt,0,0.1519,0.9499
success,-4,True,False,-1.0,100.0,l1 l1n linf,ge,0,0.165,0.911
success,5,True,True,-1000.0,1000.0,l1 linf,le,0,0.1808,0.967
success,-9,True,False,-1000.0,1.0,l1,gt,1,0.1696,0.9646
success,3,True,False,-1.0,1000.0,l1 linf,lt,0,0.1819,0.9708
success,-8,True,True,-1000.0,100.0,linf,lt,-5,0.138,0.6045
success,8,True,True,-100.0,100.0,l1n,lt,0,0.1668,0.924
success,7,True,True,-10.0,1.0,l1 linf,lt,-1,0.165,0.911
success,8,True,True,-100.0,1000.0,l1 l1n linf,gt,1,0.165,0.911
success,5,True,False,-1.0,1.0,linf,gt,1,0.1368,0.4519
success,-3,True,False,-10.0,100.0,l1 l1n linf,gt,0,0.165,0.911
success,8,True,True,-10.0,100.0,l1n,gt,1,0.1668,0.924
success,-7,True,False,-100.0,0.1,l1n linf,lt,0,0.1507,0.9639
success,-1,True,True,-0.1,100.0,l1 linf,ge,0,0.1104,0.7817
success,-2,True,True,-10.0,1000.0,l1n linf,ge,0,0.1603,0.6877
success,2,True,True,-10.0,1.0,l1n linf,lt,-1,0.1674,0.9493
success,-10,True,True,-1000.0,10.0,l1n,lt,-1,0.1519,0.9499
success,-6,True,False,-10.0,1.0,l1,gt,5,0.153,0.9678
success,4,True,True,-10.0,1000.0,l1 l1n linf,ge,0,0.199,0.9686
success,-1,True,True,-1.0,100.0,l1n,lt,-5,0.147,0.804
success,-6,True,True,-1.0,10.0,linf,gt,0,0.1274,0.3655
success,5,True,True,-1000.0,100.0,l1 linf,lt,-1,0.1808,0.967
success,-2,True,True,-1.0,0.1,l1,lt,0,0.1217,0.6389
success,9,True,True,-1000.0,1.0,l1 l1n linf,gt,5,0.1385,0.7493
success,-6,True,True,-10.0,100.0,l1 l1n linf,lt,-5,0.1808,0.967
success,-2,True,False,-10.0,0.1,l1,gt,0,0.1086,0.6619
success,-3,True,True,-1.0,1.0,linf,ge,0,0.1332,0.9205
success,-1,True,False,-0.1,10.0,l1n linf,lt,0,0.1444,0.7164
success,-4,True,True,-100.0,10.0,l1 linf,lt,0,0.165,0.911
success,-4,True,False,-100.0,0.1,l1 l1n,lt,-1,0.1418,0.9675
success,7,True,False,-100.0,1000.0,linf,le,0,0.1323,0.9273
success,-2,True,True,-10.0,10.0,l1 l1n,lt,0,0.1634,0.78
success,-4,True,False,-10.0,10.0,l1 l1n linf,gt,0,0.165,0.911
success,4,True,False,-100.0,0.1,l1,lt,-1,0.1641,0.967
success,-8,True,False,-1.0,10.0,linf,gt,0,0.1391,0.5756
success,8,True,True,-1.0,0.1,l1 linf,lt,-1,0.1392,0.9641
success,4,True,False,-100.0,1.0,l1 l1n,ge,0,0.2019,0.9691
success,3,True,True,-1000.0,1000.0,l1,gt,1,0.1929,0.9673
success,-8,True,True,-1.0,1.0,l1n,le,0,0.1698,0.971
success,3,True,True,-100.0,10.0,l1n,gt,1,0.1929,0.9673
success,2,True,True,-1000.0,0.1,linf,le,0,0.1462,0.9154
success,8,True,True,-1.0,0.1,l1 linf,ge,0,0.1392,0.9641
success,-8,True,True,-0.1,100.0,linf,lt,-1,0.1329,0.7974
success,9,True,False,-0.1,1.0,l1,gt,1,0.1096,0.7846
success,-1,False,False,-0.1,1.0,l1 linf,ge,0,0.1104,0.7817
success,-8,True,True,-1.0,100.0,l1 linf,ge,0,0.1819,0.9708
success,1,True,False,-10.0,100.0,linf,lt,-1,0.1539,0.523
success,-2,True,True,-0.1,100.0,l1 l1n linf,lt,-5,0.1107,0.7815
success,2,True,False,-10.0,0.1,l1 l1n linf,lt,-1,0.1811,0.9514
success,2,True,True,-1.0,100.0,l1,le,0,0.1519,0.9475
success,-10,True,False,-1000.0,0.1,l1n linf,lt,-5,0.1635,0.9267
success,-1,True,False,-1.0,1000.0,l1 linf,lt,0,0.1377,0.7521
